original,augmented_name,count
TT GDTX Kim Thành,"['TT GDTX Kim Thành', 'tt gdtx kim thanh', 'tt trung tam giao duc thuong xuyen kim thanh', 'tt giao duc thuong xuyen kim thanh', 'tt ttgdtx kim thanh', 'tt trung tam gdtx kim thanh']",6
THPT Phú Thái,"['THPT Phú Thái', 'thpt phu thai', 'trung hoc pho thong phu thai', 'pho thong trung hoc phu thai', 'truong trung hoc pho thong phu thai', 'cap 3 phu thai', 'pho thong phu thai', 'ptth phu thai', 'truong thpt phu thai', 'pt phu thai', 'truong cap 3 phu thai']",11
TT GDNN-GDTX Kim Thành,"['TT GDNN-GDTX Kim Thành', 'tt gdnn gdtx kim thanh', 'tt gdnn giao duc thuong xuyen kim thanh', 'tt gdnn ttgdtx kim thanh', 'tt gdnn trung tam gdtx kim thanh', 'tt gdnn trung tam giao duc thuong xuyen kim thanh']",6
THPT Bình Giang,"['THPT Bình Giang', 'thpt binh giang', 'truong trung hoc pho thong binh giang', 'pt binh giang', 'truong cap 3 binh giang', 'trung hoc pho thong binh giang', 'pho thong binh giang', 'ptth binh giang', 'cap 3 binh giang', 'truong thpt binh giang', 'pho thong trung hoc binh giang']",11
THPT Kẻ Sặt,"['THPT Kẻ Sặt', 'thpt ke sat', 'pt ke sat', 'cap 3 ke sat', 'truong thpt ke sat', 'truong trung hoc pho thong ke sat', 'trung hoc pho thong ke sat', 'truong cap 3 ke sat', 'pho thong trung hoc ke sat', 'ptth ke sat', 'pho thong ke sat']",11
THPT Đường An,"['THPT Đường An', 'thpt duong an', 'truong cap 3 duong an', 'ptth duong an', 'truong thpt duong an', 'pt duong an', 'cap 3 duong an', 'pho thong trung hoc duong an', 'truong trung hoc pho thong duong an', 'pho thong duong an', 'trung hoc pho thong duong an']",11
TT GDTX Bình Giang,"['TT GDTX Bình Giang', 'tt gdtx binh giang', 'tt giao duc thuong xuyen binh giang', 'tt trung tam giao duc thuong xuyen binh giang', 'tt trung tam gdtx binh giang', 'tt ttgdtx binh giang']",6
THPT Vũ Ngọc Phan,"['THPT Vũ Ngọc Phan', 'thpt vu ngoc phan', 'pt vu ngoc phan', 'cap 3 vu ngoc phan', 'pho thong vu ngoc phan', 'truong trung hoc pho thong vu ngoc phan', 'trung hoc pho thong vu ngoc phan', 'truong cap 3 vu ngoc phan', 'truong thpt vu ngoc phan', 'pho thong trung hoc vu ngoc phan', 'ptth vu ngoc phan']",11
TT GDNN-GDTX Bình Giang,"['TT GDNN-GDTX Bình Giang', 'tt gdnn gdtx binh giang', 'tt gdnn trung tam giao duc thuong xuyen binh giang', 'tt gdnn giao duc thuong xuyen binh giang', 'tt gdnn trung tam gdtx binh giang', 'tt gdnn ttgdtx binh giang']",6
Học ở nước ngoài_22,"['Học ở nước ngoài_22', 'hoc o nuoc ngoai_22']",2
"Quân nhân, Công an tại ngũ_22","['Quân nhân, Công an tại ngũ_22', 'quan nhan cong an tai ngu_22']",2
Sở GDĐT Hưng Yên,"['Sở GDĐT Hưng Yên', 'so gddt hung yen']",2
THPT Chuyên Hưng Yên,"['THPT Chuyên Hưng Yên', 'thpt chuyen hung yen', 'truong cap 3 chuyen hung yen', 'truong thpt chuyen hung yen', 'pho thong trung hoc chuyen hung yen', 'pho thong chuyen hung yen', 'ptth chuyen hung yen', 'truong trung hoc pho thong chuyen hung yen', 'cap 3 chuyen hung yen', 'pt chuyen hung yen', 'trung hoc pho thong chuyen hung yen']",11
THPT Hưng Yên,"['THPT Hưng Yên', 'thpt hung yen', 'truong trung hoc pho thong hung yen', 'truong thpt hung yen', 'truong cap 3 hung yen', 'cap 3 hung yen', 'pho thong hung yen', 'ptth hung yen', 'pho thong trung hoc hung yen', 'trung hoc pho thong hung yen', 'pt hung yen']",11
Trung tâm GDTX TP Hưng Yên,"['Trung tâm GDTX TP Hưng Yên', 'trung tam gdtx tp hung yen', 'trung tam trung tam giao duc thuong xuyen tp hung yen', 'ttgdtx tp hung yen', 'trung tam giao duc thuong xuyen tp hung yen', 'gdtx tp hung yen', 'giao duc thuong xuyen tp hung yen', 'trung tam ttgdtx tp hung yen', 'trung tam trung tam gdtx tp hung yen']",9
Phòng GDĐT TP Hưng Yên,"['Phòng GDĐT TP Hưng Yên', 'phong gddt tp hung yen']",2
Trung cấp Nghề Hưng Yên,"['Trung cấp Nghề Hưng Yên', 'trung cap nghe hung yen']",2
Trung cấp Nghề Giao thông Vận tải HY,"['Trung cấp Nghề Giao thông Vận tải HY', 'trung cap nghe giao thong van tai hy', 'trung cap nghe gtvt hy']",3
Trung tâm GDNN - GDTX TP Hưng Yên,"['Trung tâm GDNN - GDTX TP Hưng Yên', 'trung tam gdnn gdtx tp hung yen', 'trung tam gdnn trung tam giao duc thuong xuyen tp hung yen', 'trung tam gdnn trung tam gdtx tp hung yen', 'trung tam gdnn giao duc thuong xuyen tp hung yen', 'trung tam gdnn ttgdtx tp hung yen']",6
THPT Kim Động,"['THPT Kim Động', 'thpt kim dong', 'truong thpt kim dong', 'pho thong kim dong', 'ptth kim dong', 'trung hoc pho thong kim dong', 'pt kim dong', 'pho thong trung hoc kim dong', 'truong trung hoc pho thong kim dong', 'cap 3 kim dong', 'truong cap 3 kim dong']",11
THPT Đức Hợp,"['THPT Đức Hợp', 'thpt duc hop', 'truong trung hoc pho thong duc hop', 'pho thong duc hop', 'truong thpt duc hop', 'truong cap 3 duc hop', 'pt duc hop', 'cap 3 duc hop', 'pho thong trung hoc duc hop', 'ptth duc hop', 'trung hoc pho thong duc hop']",11
Trung tâm GDTX Kim Động,"['Trung tâm GDTX Kim Động', 'trung tam gdtx kim dong', 'trung tam giao duc thuong xuyen kim dong', 'gdtx kim dong', 'ttgdtx kim dong', 'giao duc thuong xuyen kim dong', 'trung tam trung tam giao duc thuong xuyen kim dong', 'trung tam ttgdtx kim dong', 'trung tam trung tam gdtx kim dong']",9
Phòng GDĐT Kim Động,"['Phòng GDĐT Kim Động', 'phong gddt kim dong']",2
THPT Nghĩa Dân,"['THPT Nghĩa Dân', 'thpt nghia dan', 'pt nghia dan', 'pho thong trung hoc nghia dan', 'truong cap 3 nghia dan', 'truong trung hoc pho thong nghia dan', 'truong thpt nghia dan', 'cap 3 nghia dan', 'ptth nghia dan', 'trung hoc pho thong nghia dan', 'pho thong nghia dan']",11
THPT An Viên,"['THPT An Viên', 'thpt an vien', 'truong thpt an vien', 'pt an vien', 'truong trung hoc pho thong an vien', 'pho thong an vien', 'truong cap 3 an vien', 'trung hoc pho thong an vien', 'ptth an vien', 'pho thong trung hoc an vien', 'cap 3 an vien']",11
Trung tâm GDNN - GDTX KimĐộng,"['Trung tâm GDNN - GDTX KimĐộng', 'trung tam gdnn gdtx kimdong', 'trung tam gdnn giao duc thuong xuyen kimdong', 'trung tam gdnn trung tam giao duc thuong xuyen kimdong', 'trung tam gdnn trung tam gdtx kimdong', 'trung tam gdnn ttgdtx kimdong']",6
THPT Ân Thi,"['THPT Ân Thi', 'thpt an thi', 'trung hoc pho thong an thi', 'truong trung hoc pho thong an thi', 'cap 3 an thi', 'truong thpt an thi', 'truong cap 3 an thi', 'pt an thi', 'pho thong trung hoc an thi', 'pho thong an thi', 'ptth an thi']",11
THPT Nguyễn Trung Ngạn,"['THPT Nguyễn Trung Ngạn', 'thpt nguyen trung ngan', 'truong trung hoc pho thong nguyen trung ngan', 'pt nguyen trung ngan', 'pho thong nguyen trung ngan', 'cap 3 nguyen trung ngan', 'truong cap 3 nguyen trung ngan', 'ptth nguyen trung ngan', 'trung hoc pho thong nguyen trung ngan', 'truong thpt nguyen trung ngan', 'pho thong trung hoc nguyen trung ngan']",11
Trung tâm GDTX Ân Thi,"['Trung tâm GDTX Ân Thi', 'trung tam gdtx an thi', 'ttgdtx an thi', 'gdtx an thi', 'trung tam giao duc thuong xuyen an thi', 'trung tam trung tam giao duc thuong xuyen an thi', 'trung tam ttgdtx an thi', 'giao duc thuong xuyen an thi', 'trung tam trung tam gdtx an thi']",9
Trung tâm KTTH-HN Ân Thi,"['Trung tâm KTTH-HN Ân Thi', 'trung tam ktth hn an thi']",2
Phòng GDĐT Ân Thi,"['Phòng GDĐT Ân Thi', 'phong gddt an thi']",2
Trung tâm GDNN - GDTX Ân Thi,"['Trung tâm GDNN - GDTX Ân Thi', 'trung tam gdnn gdtx an thi', 'trung tam gdnn ttgdtx an thi', 'trung tam gdnn trung tam giao duc thuong xuyen an thi', 'trung tam gdnn trung tam gdtx an thi', 'trung tam gdnn giao duc thuong xuyen an thi']",6
THPT Khoái Châu,"['THPT Khoái Châu', 'thpt khoai chau', 'truong thpt khoai chau', 'cap 3 khoai chau', 'pho thong khoai chau', 'ptth khoai chau', 'truong cap 3 khoai chau', 'pho thong trung hoc khoai chau', 'pt khoai chau', 'trung hoc pho thong khoai chau', 'truong trung hoc pho thong khoai chau']",11
THPT Nam Khoái Châu,"['THPT Nam Khoái Châu', 'thpt nam khoai chau', 'truong thpt nam khoai chau', 'truong cap 3 nam khoai chau', 'truong trung hoc pho thong nam khoai chau', 'pho thong nam khoai chau', 'pho thong trung hoc nam khoai chau', 'pt nam khoai chau', 'trung hoc pho thong nam khoai chau', 'ptth nam khoai chau', 'cap 3 nam khoai chau']",11
Trung tâm GDTX Khoái Châu,"['Trung tâm GDTX Khoái Châu', 'trung tam gdtx khoai chau', 'trung tam ttgdtx khoai chau', 'gdtx khoai chau', 'trung tam trung tam gdtx khoai chau', 'ttgdtx khoai chau', 'trung tam giao duc thuong xuyen khoai chau', 'trung tam trung tam giao duc thuong xuyen khoai chau', 'giao duc thuong xuyen khoai chau']",9
Trung tâm KTTH-HN Khoái Châu,"['Trung tâm KTTH-HN Khoái Châu', 'trung tam ktth hn khoai chau']",2
Phòng GDĐT Khoái Châu,"['Phòng GDĐT Khoái Châu', 'phong gddt khoai chau']",2
THPT Phùng Hưng,"['THPT Phùng Hưng', 'thpt phung hung', 'cap 3 phung hung', 'truong thpt phung hung', 'pho thong trung hoc phung hung', 'pt phung hung', 'truong cap 3 phung hung', 'pho thong phung hung', 'trung hoc pho thong phung hung', 'truong trung hoc pho thong phung hung', 'ptth phung hung']",11
Cao đẳng Nghề Cơ điện và Thủy lợi,"['Cao đẳng Nghề Cơ điện và Thủy lợi', 'cao dang nghe co dien va thuy loi', 'cd nghe co dien va thuy loi', 'truong cao dang nghe co dien va thuy loi']",4
THPT Nguyễn Siêu,"['THPT Nguyễn Siêu', 'thpt nguyen sieu', 'truong trung hoc pho thong nguyen sieu', 'truong thpt nguyen sieu', 'ptth nguyen sieu', 'truong cap 3 nguyen sieu', 'pho thong trung hoc nguyen sieu', 'pt nguyen sieu', 'trung hoc pho thong nguyen sieu', 'cap 3 nguyen sieu', 'pho thong nguyen sieu']",11
Cao đẳng Cơ điện và Thủy Lợi,"['Cao đẳng Cơ điện và Thủy Lợi', 'cao dang co dien va thuy loi', 'truong cao dang co dien va thuy loi', 'cd co dien va thuy loi']",4
Cao đẳng Kinh tế Kỹ thuật Tô Hiệu Hưng Yên,"['Cao đẳng Kinh tế Kỹ thuật Tô Hiệu Hưng Yên', 'cao dang kinh te ky thuat to hieu hung yen', 'truong cao dang kinh te ky thuat to hieu hung yen', 'cd kinh te ky thuat to hieu hung yen']",4
Châu,"['Châu', 'chau']",2
THPT Yên Mỹ,"['THPT Yên Mỹ', 'thpt yen my', 'pho thong yen my', 'truong trung hoc pho thong yen my', 'trung hoc pho thong yen my', 'truong thpt yen my', 'pho thong trung hoc yen my', 'cap 3 yen my', 'pt yen my', 'truong cap 3 yen my', 'ptth yen my']",11
THPT Triệu Quang Phục,"['THPT Triệu Quang Phục', 'thpt trieu quang phuc', 'truong cap 3 trieu quang phuc', 'ptth trieu quang phuc', 'pho thong trieu quang phuc', 'cap 3 trieu quang phuc', 'truong trung hoc pho thong trieu quang phuc', 'trung hoc pho thong trieu quang phuc', 'pho thong trung hoc trieu quang phuc', 'pt trieu quang phuc', 'truong thpt trieu quang phuc']",11
Trung tâm GDTX Phố Nối,"['Trung tâm GDTX Phố Nối', 'trung tam gdtx pho noi', 'trung tam trung tam giao duc thuong xuyen pho noi', 'trung tam giao duc thuong xuyen pho noi', 'trung tam ttgdtx pho noi', 'gdtx pho noi', 'ttgdtx pho noi', 'trung tam trung tam gdtx pho noi', 'giao duc thuong xuyen pho noi']",9
Phòng GDĐT Yên Mỹ,"['Phòng GDĐT Yên Mỹ', 'phong gddt yen my']",2
Cao đẳng Công Nghiệp Hưng Yên,"['Cao đẳng Công Nghiệp Hưng Yên', 'cao dang cong nghiep hung yen', 'cd cong nghiep hung yen', 'truong cao dang cong nghiep hung yen']",4
THPT Minh Châu,"['THPT Minh Châu', 'thpt minh chau', 'pt minh chau', 'pho thong minh chau', 'truong thpt minh chau', 'truong trung hoc pho thong minh chau', 'ptth minh chau', 'pho thong trung hoc minh chau', 'trung hoc pho thong minh chau', 'cap 3 minh chau', 'truong cap 3 minh chau']",11
Trung tâm GDNN - GDTX Yên Mỹ,"['Trung tâm GDNN - GDTX Yên Mỹ', 'trung tam gdnn gdtx yen my', 'trung tam gdnn trung tam gdtx yen my', 'trung tam gdnn trung tam giao duc thuong xuyen yen my', 'trung tam gdnn ttgdtx yen my', 'trung tam gdnn giao duc thuong xuyen yen my']",6
THPT Tiên Lữ,"['THPT Tiên Lữ', 'thpt tien lu', 'pt tien lu', 'truong trung hoc pho thong tien lu', 'pho thong tien lu', 'trung hoc pho thong tien lu', 'truong cap 3 tien lu', 'truong thpt tien lu', 'ptth tien lu', 'pho thong trung hoc tien lu', 'cap 3 tien lu']",11
Trung tâm GDTX Tiên Lữ,"['Trung tâm GDTX Tiên Lữ', 'trung tam gdtx tien lu', 'trung tam ttgdtx tien lu', 'trung tam trung tam giao duc thuong xuyen tien lu', 'giao duc thuong xuyen tien lu', 'ttgdtx tien lu', 'trung tam giao duc thuong xuyen tien lu', 'gdtx tien lu', 'trung tam trung tam gdtx tien lu']",9
Trung tâm KTTH-HN Tiên Lữ,"['Trung tâm KTTH-HN Tiên Lữ', 'trung tam ktth hn tien lu']",2
Phòng GDĐT Tiên Lữ,"['Phòng GDĐT Tiên Lữ', 'phong gddt tien lu']",2
Trung tâm GDNN - GDTX Tiên Lữ,"['Trung tâm GDNN - GDTX Tiên Lữ', 'trung tam gdnn gdtx tien lu', 'trung tam gdnn trung tam gdtx tien lu', 'trung tam gdnn trung tam giao duc thuong xuyen tien lu', 'trung tam gdnn ttgdtx tien lu', 'trung tam gdnn giao duc thuong xuyen tien lu']",6
THCS và THPT Hoàng Hoa Thám,"['THCS và THPT Hoàng Hoa Thám', 'thcs va thpt hoang hoa tham', 'thcs va pho thong trung hoc hoang hoa tham', 'co so va thpt hoang hoa tham', 'thcs va pho thong hoang hoa tham', 'truong thcs va thpt hoang hoa tham', 'truong cap 2 va thpt hoang hoa tham', 'cs va thpt hoang hoa tham', 'thcs va truong thpt hoang hoa tham', 'truong trung hoc co so va thpt hoang hoa tham', 'cap 2 va thpt hoang hoa tham', 'thcs va pt hoang hoa tham', 'thcs va ptth hoang hoa tham', 'thcs va cap 3 hoang hoa tham', 'trung hoc co so va thpt hoang hoa tham', 'thcs va truong cap 3 hoang hoa tham', 'tthcs va thpt hoang hoa tham', 'thcs va truong trung hoc pho thong hoang hoa tham', 'thcs va trung hoc pho thong hoang hoa tham']",19
THPT Phù Cừ,"['THPT Phù Cừ', 'thpt phu cu', 'truong thpt phu cu', 'pho thong phu cu', 'trung hoc pho thong phu cu', 'ptth phu cu', 'cap 3 phu cu', 'truong cap 3 phu cu', 'pt phu cu', 'truong trung hoc pho thong phu cu', 'pho thong trung hoc phu cu']",11
THPT Nam Phù Cừ,"['THPT Nam Phù Cừ', 'thpt nam phu cu', 'pho thong trung hoc nam phu cu', 'pho thong nam phu cu', 'truong cap 3 nam phu cu', 'truong thpt nam phu cu', 'pt nam phu cu', 'cap 3 nam phu cu', 'trung hoc pho thong nam phu cu', 'ptth nam phu cu', 'truong trung hoc pho thong nam phu cu']",11
Trung tâm GDTX Phù Cừ,"['Trung tâm GDTX Phù Cừ', 'trung tam gdtx phu cu', 'trung tam trung tam giao duc thuong xuyen phu cu', 'gdtx phu cu', 'trung tam trung tam gdtx phu cu', 'trung tam giao duc thuong xuyen phu cu', 'giao duc thuong xuyen phu cu', 'trung tam ttgdtx phu cu', 'ttgdtx phu cu']",9
Phòng GDĐT Phù Cừ,"['Phòng GDĐT Phù Cừ', 'phong gddt phu cu']",2
Trung tâm GDNN - GDTX Phù Cừ,"['Trung tâm GDNN - GDTX Phù Cừ', 'trung tam gdnn gdtx phu cu', 'trung tam gdnn ttgdtx phu cu', 'trung tam gdnn trung tam gdtx phu cu', 'trung tam gdnn trung tam giao duc thuong xuyen phu cu', 'trung tam gdnn giao duc thuong xuyen phu cu']",6
THPT Mỹ Hào,"['THPT Mỹ Hào', 'thpt my hao', 'pt my hao', 'ptth my hao', 'truong thpt my hao', 'truong trung hoc pho thong my hao', 'cap 3 my hao', 'pho thong trung hoc my hao', 'trung hoc pho thong my hao', 'pho thong my hao', 'truong cap 3 my hao']",11
THPT Nguyễn Thiện Thuật,"['THPT Nguyễn Thiện Thuật', 'thpt nguyen thien thuat', 'cap 3 nguyen thien thuat', 'trung hoc pho thong nguyen thien thuat', 'pho thong trung hoc nguyen thien thuat', 'pho thong nguyen thien thuat', 'truong trung hoc pho thong nguyen thien thuat', 'pt nguyen thien thuat', 'ptth nguyen thien thuat', 'truong cap 3 nguyen thien thuat', 'truong thpt nguyen thien thuat']",11
Trung tâm GDTX Mỹ Hào,"['Trung tâm GDTX Mỹ Hào', 'trung tam gdtx my hao', 'trung tam giao duc thuong xuyen my hao', 'gdtx my hao', 'trung tam ttgdtx my hao', 'trung tam trung tam giao duc thuong xuyen my hao', 'trung tam trung tam gdtx my hao', 'giao duc thuong xuyen my hao', 'ttgdtx my hao']",9
Phòng GDĐT Mỹ Hào,"['Phòng GDĐT Mỹ Hào', 'phong gddt my hao']",2
Cao đẳng Hàng Không,"['Cao đẳng Hàng Không', 'cao dang hang khong', 'truong cao dang hang khong', 'cd hang khong']",4
"TH, THCS và THPT Hồng Đức","['TH, THCS và THPT Hồng Đức', 'th thcs va thpt hong duc', 'th thcs va cap 3 hong duc', 'th truong cap 2 va thpt hong duc', 'th thcs va pt hong duc', 'th cap 2 va thpt hong duc', 'th & thcs va thpt hong duc', 'th thcs va trung hoc pho thong hong duc', 'th truong trung hoc co so va thpt hong duc', 'th thcs va truong thpt hong duc', 'th truong thcs va thpt hong duc', 'th thcs va ptth hong duc', 'th thcs va pho thong hong duc', 'th trung hoc co so va thpt hong duc', 'th cs va thpt hong duc', 'th co so va thpt hong duc', 'th thcs va pho thong trung hoc hong duc', 'th tthcs va thpt hong duc', 'th thcs va truong cap 3 hong duc', 'th thcs va truong trung hoc pho thong hong duc']",20
Trung tâm GDNN - GDTX Mỹ Hào,"['Trung tâm GDNN - GDTX Mỹ Hào', 'trung tam gdnn gdtx my hao', 'trung tam gdnn trung tam giao duc thuong xuyen my hao', 'trung tam gdnn giao duc thuong xuyen my hao', 'trung tam gdnn trung tam gdtx my hao', 'trung tam gdnn ttgdtx my hao']",6
THPT Văn Lâm,"['THPT Văn Lâm', 'thpt van lam', 'truong cap 3 van lam', 'pt van lam', 'trung hoc pho thong van lam', 'cap 3 van lam', 'pho thong trung hoc van lam', 'truong trung hoc pho thong van lam', 'ptth van lam', 'truong thpt van lam', 'pho thong van lam']",11
Trung tâm GDTX Văn Lâm,"['Trung tâm GDTX Văn Lâm', 'trung tam gdtx van lam', 'trung tam ttgdtx van lam', 'gdtx van lam', 'trung tam giao duc thuong xuyen van lam', 'trung tam trung tam gdtx van lam', 'ttgdtx van lam', 'trung tam trung tam giao duc thuong xuyen van lam', 'giao duc thuong xuyen van lam']",9
Phòng GDĐT Văn Lâm,"['Phòng GDĐT Văn Lâm', 'phong gddt van lam']",2
Cao đẳng ASEAN,"['Cao đẳng ASEAN', 'cao dang asean', 'cd asean', 'truong cao dang asean']",4
THPT Văn Giang,"['THPT Văn Giang', 'thpt van giang', 'trung hoc pho thong van giang', 'cap 3 van giang', 'truong thpt van giang', 'pho thong van giang', 'truong cap 3 van giang', 'ptth van giang', 'pt van giang', 'pho thong trung hoc van giang', 'truong trung hoc pho thong van giang']",11
Trung tâm GDTX Văn Giang,"['Trung tâm GDTX Văn Giang', 'trung tam gdtx van giang', 'ttgdtx van giang', 'trung tam giao duc thuong xuyen van giang', 'trung tam ttgdtx van giang', 'gdtx van giang', 'trung tam trung tam gdtx van giang', 'giao duc thuong xuyen van giang', 'trung tam trung tam giao duc thuong xuyen van giang']",9
Phòng GDĐT Văn Giang,"['Phòng GDĐT Văn Giang', 'phong gddt van giang']",2
THPT Dương Quảng Hàm,"['THPT Dương Quảng Hàm', 'thpt duong quang ham', 'pho thong duong quang ham', 'cap 3 duong quang ham', 'pt duong quang ham', 'trung hoc pho thong duong quang ham', 'truong cap 3 duong quang ham', 'truong trung hoc pho thong duong quang ham', 'pho thong trung hoc duong quang ham', 'truong thpt duong quang ham', 'ptth duong quang ham']",11
THPT Nguyễn Công Hoan,"['THPT Nguyễn Công Hoan', 'thpt nguyen cong hoan', 'truong cap 3 nguyen cong hoan', 'truong trung hoc pho thong nguyen cong hoan', 'cap 3 nguyen cong hoan', 'truong thpt nguyen cong hoan', 'pho thong nguyen cong hoan', 'ptth nguyen cong hoan', 'pho thong trung hoc nguyen cong hoan', 'trung hoc pho thong nguyen cong hoan', 'pt nguyen cong hoan']",11
"Trung cấp Công nghệ, Kinh tế Việt Hàn","['Trung cấp Công nghệ, Kinh tế Việt Hàn', 'trung cap cong nghe kinh te viet han']",2
"Trường TH, THCS, THPT Đoàn thị Điểm - Ecopark","['Trường TH, THCS, THPT Đoàn thị Điểm - Ecopark', 'truong th thcs thpt doan thi diem ecopark', 'truong th cs thpt doan thi diem ecopark', 'truong th & thcs thpt doan thi diem ecopark', 'truong th thcs truong cap 3 doan thi diem ecopark', 'truong th tthcs thpt doan thi diem ecopark', 'truong th truong thcs thpt doan thi diem ecopark', 'truong th truong cap 2 thpt doan thi diem ecopark', 'truong th thcs pt doan thi diem ecopark', 'truong th thcs & thpt doan thi diem ecopark', 'truong th thcs pho thong trung hoc doan thi diem ecopark', 'truong th cap 2 thpt doan thi diem ecopark', 'truong th thcs cap 3 doan thi diem ecopark', 'truong th co so thpt doan thi diem ecopark', 'truong th thcs trung hoc pho thong doan thi diem ecopark', 'truong th trung hoc co so thpt doan thi diem ecopark', 'truong th thcs truong thpt doan thi diem ecopark', 'truong th thcs truong trung hoc pho thong doan thi diem ecopark', 'truong th thcs ptth doan thi diem ecopark', 'truong th truong trung hoc co so thpt doan thi diem ecopark', 'truong th thcs pho thong doan thi diem ecopark']",21
Trung cấp Cảnh sát C66,"['Trung cấp Cảnh sát C66', 'trung cap canh sat c66']",2
"TH, THCS và THPT Đoàn Thị Điểm - Greenfield","['TH, THCS và THPT Đoàn Thị Điểm - Greenfield', 'th thcs va thpt doan thi diem greenfield', 'th thcs va truong thpt doan thi diem greenfield', 'th truong thcs va thpt doan thi diem greenfield', 'th & thcs va thpt doan thi diem greenfield', 'th thcs va trung hoc pho thong doan thi diem greenfield', 'th thcs va ptth doan thi diem greenfield', 'th truong cap 2 va thpt doan thi diem greenfield', 'th thcs va pho thong doan thi diem greenfield', 'th tthcs va thpt doan thi diem greenfield', 'th cap 2 va thpt doan thi diem greenfield', 'th thcs va cap 3 doan thi diem greenfield', 'th thcs va pho thong trung hoc doan thi diem greenfield', 'th thcs va truong trung hoc pho thong doan thi diem greenfield', 'th thcs va pt doan thi diem greenfield', 'th cs va thpt doan thi diem greenfield', 'th trung hoc co so va thpt doan thi diem greenfield', 'th co so va thpt doan thi diem greenfield', 'th truong trung hoc co so va thpt doan thi diem greenfield', 'th thcs va truong cap 3 doan thi diem greenfield']",20
