Column1,text,normed_text,clean_text
27838,học viện alvin,Học Viện Uốn Nóng Alvin,HV Uốn Nóng Alvin
15567,Học Viện Y Dược Học Cổ Truyền Việt Nam,Học viện Y Dược học Cổ truyền Việt Nam,HV Y Dược học Cổ truyền Việt Nam
20527,VUTM,Học Viện Y Dược Học Cổ Truyền Việt Nam,HV Y Dược Học Cổ Truyền Việt Nam
20803,Học Viện Y Dược Học Cổ Truyền Việt Nam,Học Viện Y Dược Học Cổ Truyền Việt Nam,HV Y Dược Học Cổ Truyền Việt Nam
27161,Đại Học Y Học Cổ Truyền,Học viện Y Dược học Cổ truyền Việt Nam,HV Y Dược học Cổ truyền Việt Nam
27656,YHCT ha noi,Học viện Y Dược học cổ truyền Việt Nam,HV Y Dược học cổ truyền Việt Nam
28936,y duok hok co chuyen tue tinh,Học viện Y Dược học Cổ truyền Việt Nam,HV Y Dược học Cổ truyền Việt Nam
29216,Y dược cổ truyền,Học viện Y Dược học Cổ truyền Việt Nam,HV Y Dược học Cổ truyền Việt Nam
29644,Viet Nam academy of traditional medicine,Học viện Y Dược học Cổ truyền Việt Nam,HV Y Dược học Cổ truyền Việt Nam
15998,THPT Ischool Long Xuyên,Trường Hội nhập quốc tế iSchool Long Xuyên,Hội nhập quốc tế iSchool Long Xuyên
28257,Trường THPT ISCHOOL LONG XUYÊN,Trường Hội nhập quốc tế iSchool Long Xuyên,Hội nhập quốc tế iSchool Long Xuyên
24428,truong hoi nhap quoc te ischool quang tri,Trường Hội nhập Quốc tế iSchool Quảng Trị,Hội nhập Quốc tế iSchool Quảng Trị
15878,THPT Nguyen Khuyen,Trường Hồng Hà - Nguyễn Khuyến,Hồng Hà - Nguyễn Khuyến
17218,Trường THCS - THPT Hồng Hà,Trường Hồng Hà - Nguyễn Khuyến,Hồng Hà - Nguyễn Khuyến
18202,THPT DL Nguyễn Khuyến,Trường Hồng Hà - Nguyễn Khuyến,Hồng Hà - Nguyễn Khuyến
19880,THPT dân lập Hồng Hà,Trường Hồng Hà - Nguyễn Khuyến,Hồng Hà - Nguyễn Khuyến
28944,PT nguyen khuyen,Trường Hồng Hà - Nguyễn Khuyến,Hồng Hà - Nguyễn Khuyến
29818,Trường THPTTH DL Nguyễn Khuyến,Trường Hồng Hà - Nguyễn Khuyến,Hồng Hà - Nguyễn Khuyến
15478,thpt co do,Thpt Cờ Đỏ - Nghĩa Đàn - Nghệ An,THPT Cờ Đỏ - Nghĩa Đàn - Nghệ An
16103,Trường THPT Cờ Đỏ-Nghệ An,Thpt Cờ Đỏ - Nghĩa Đàn - Nghệ An,THPT Cờ Đỏ - Nghĩa Đàn - Nghệ An
17025,truong thpt co do,Thpt Cờ Đỏ - Nghĩa Đàn - Nghệ An,THPT Cờ Đỏ - Nghĩa Đàn - Nghệ An
17870,THPT CỜ ĐỎ,Thpt Cờ Đỏ - Nghĩa Đàn - Nghệ An,THPT Cờ Đỏ - Nghĩa Đàn - Nghệ An
15080,Thpt dinh chuong duong,Thpt Đinh Chương Dương,THPT Đinh Chương Dương
15323,Trung học phổ thông Đinh Chương Dương,Thpt Đinh Chương Dương,THPT Đinh Chương Dương
18983,Trường Trung học phổ thông Ngô Quyền,Thpt Ngô Quyền Đông Anh,THPT Ngô Quyền Đông Anh
17134,THPT Nguyen Hue-cam lam-khanh hoa,Thpt Nguyễn Huệ,THPT Nguyễn Huệ
20013,Trường THPT Nguyễn Thức Tự,Thpt Nguyễn Thức Tự,THPT Nguyễn Thức Tự
26818,TT hướng nghiệp và GDTX huyện vân đồn,TT Hướng Nghiệp Và GDTX Huyện Vân Đồn,Hướng Nghiệp Và GDTX Huyện Vân Đồn
27298,TT GDTXQ1,Giáo dục nghề nghiệp - GDTX Quận 1,GDNN - GDTX Quận 1
20605,DST,Khoa Công Nghệ – Đại Học Đà Nẵng,ĐH Đà Nẵng
20881,Khoa Công Nghệ – Đại Học Đà Nẵng,Khoa Công Nghệ – Đại Học Đà Nẵng,ĐH Đà Nẵng
20457,HAT,Khoa Du Lịch – Đại Học Huế,ĐH Huế
20733,Khoa Du Lịch – Đại Học Huế,Khoa Du Lịch – Đại Học Huế,ĐH Huế
20456,Khoa Giáo Dục Thể Chất – Đại Học Huế,Khoa Giáo Dục Thể Chất – Đại Học Huế,ĐH Huế
20732,Khoa Giáo Dục Thể Chất – Đại Học Huế,Khoa Giáo Dục Thể Chất – Đại Học Huế,ĐH Huế
16538,Khoa Giao Duc the chat - Dai Hoc Hue,"Khoa Giáo Dục Thể Chất, Đại học Huế",ĐH Huế
16903,KHOA GDTC- DAI HOC HUE,"Khoa Giáo Dục Thể Chất, Đại học Huế",ĐH Huế
18846,ĐH Bách Khoa Hóa - TP.HCM,Khoa Kỹ Thuật Hóa Học - Đại Học Bách Khoa,ĐH Bách Khoa
17116,Khoa Lâm Nghiệp - Trường Đại học Nông Lâm Huế,Khoa Lâm Nghiệp - ĐH Nông Lâm Huế,ĐH Nông Lâm Huế
20596,VNU-LS,Khoa Luật – Đại Học Quốc Gia Hà Nội,ĐH Quốc Gia Hà Nội
20872,Khoa Luật – Đại Học Quốc Gia Hà Nội,Khoa Luật – Đại Học Quốc Gia Hà Nội,ĐH Quốc Gia Hà Nội
28727,Khoa Luật - Viện Đại Học Mở Hà Nội,Khoa Luật Viện Đại học Mở Hà Nội,ĐH Mở Hà Nội
20497,SFL-TNU,Khoa Ngoại Ngữ – Đại Học Thái Nguyên,ĐH Thái Nguyên
20773,Khoa Ngoại Ngữ – Đại Học Thái Nguyên,Khoa Ngoại Ngữ – Đại Học Thái Nguyên,ĐH Thái Nguyên
17662,HSB Hanoi School of Business and Management,Khoa Quản trị và Kinh doanh - ĐHQGHN (Faculty of Management and Business (HSB)),ĐH Quốc gia Hà Nội
21065,khoa quoc te - dai hoc quoc gia ha noi (is-vnu),Khoa Quốc Tế - Đại học Quốc gia Hà Nội,ĐH Quốc gia Hà Nội
20597,VNU-IS,Khoa Quốc Tế – Đại Học Quốc Gia Hà Nội,ĐH Quốc gia Hà Nội
20873,Khoa Quốc Tế – Đại Học Quốc Gia Hà Nội,Khoa Quốc Tế – Đại Học Quốc Gia Hà Nội,ĐH Quốc gia Hà Nội
15349,Khoa Quốc tế - Đại học Quốc gia Hà Nội (IS-VNU),Khoa Quốc tế - Đại học Quốc gia Hà Nội VNUIS,ĐH Quốc gia Hà Nội
27765,Đại Học Quốc Tế A.R.B,Khoa Quốc tế - Đại học Quốc gia Hà Nội VNUIS,ĐH Quốc gia Hà Nội
20503,Khoa Quốc Tế - Đại Học Thái Nguyên,Khoa Quốc Tế - Đại Học Thái Nguyên,ĐH Thái Nguyên
20779,Khoa Quốc Tế - Đại Học Thái Nguyên,Khoa Quốc Tế - Đại Học Thái Nguyên,ĐH Thái Nguyên
29442,Đại học sư phạm Cần Thơ,Khoa Sư Phạm Trường Đại Học Cần Thơ,ĐH Cần Thơ
20547,Khoa Y - Đại học Quốc Gia TPHCM,Khoa Y - Đại học Quốc Gia TP.HCM,ĐH Quốc Gia TP.HCM
20823,Khoa Y - Đại học Quốc Gia TPHCM,Khoa Y - Đại học Quốc Gia TP.HCM,ĐH Quốc Gia TP.HCM
21181,khoa y- dai hoc quoc gia thanh pho ho chi minh,Khoa Y - Đại học Quốc gia TP.HCM,ĐH Quốc Gia TP.HCM
19495,Khoa Y- Đại học Quốc gia Tp.HCM,Khoa Y - ĐHQG-HCM,ĐH Quốc Gia TP.HCM
20453,SMP,Khoa Y Dược – Đại Học Đà Nẵng,ĐH Đà Nẵng
20729,Khoa Y Dược – Đại Học Đà Nẵng,Khoa Y Dược – Đại Học Đà Nẵng,ĐH Đà Nẵng
20601,SMP-VNUH,Khoa Y Dược - Đại học Quốc Gia Hà Nội,ĐH Quốc Gia Hà Nội
20877,Khoa Y Dược - Đại học Quốc Gia Hà Nội,Khoa Y Dược - Đại học Quốc Gia Hà Nội,ĐH Quốc Gia Hà Nội
19869,Trung Cấp Y Tế Bến Tre,Khoa Y Dược Cơ Sở IV Trường Cao Đẳng Bến Tre,CĐ Bến Tre
28183,TC Y te Ben Tre,Khoa Y Dược Cơ Sở IV Trường Cao Đẳng Bến Tre,CĐ Bến Tre
24492,khoi chuyen dhkh hue,Khối chuyên ĐHKH Huế,ĐHKH Huế
18427,Khu 3 Đại Học Cần Thơ,Khu 3 - Đại học Cần Thơ,ĐH Cần Thơ
28171,university of natuarl sciences,Khu tập thể Đại học Khoa Học Tự Nhiên ,ĐH Khoa Học Tự Nhiên
24392,tt ktth hn dn bo trach,TT KTTH HN-DN Bố Trạch,KTTH HN-DN Bố Trạch
24357,tt ktth hn dn dong hoi,TT KTTH HN-DN Đồng Hới,KTTH HN-DN Đồng Hới
24409,tt ktth hn dn le thuy,TT KTTH HN-DN Lệ Thủy,KTTH HN-DN Lệ Thủy
24372,tt ktth hn dn minh hoa,TT KTTH HN-DN Minh Hóa,KTTH HN-DN Minh Hóa
24400,tt ktth hn dn quang ninh,TT KTTH HN-DN Quảng Ninh,KTTH HN-DN Quảng Ninh
24377,tt ktth hn dn quang trach,TT KTTH HN-DN Quảng Trạch,KTTH HN-DN Quảng Trạch
24366,tt ktth hn dn tuyen hoa,TT KTTH HN-DN Tuyên Hóa,KTTH HN-DN Tuyên Hóa
25546,tt ktth huong nghiep dong nai,TT KTTH Hướng nghiệp Đồng Nai,KTTH Hướng nghiệp Đồng Nai
23586,trung tam ktth hn an thi,TT KTTH-HN Ân Thi,KTTH-HN Ân Thi
25214,trung tam ktth hn da huoai,TT KTTH-HN Đạ Huoai,KTTH-HN Đạ Huoai
25222,trung tam ktth hn da teh,TT KTTH-HN Đạ Tẻh,KTTH-HN Đạ Tẻh
25203,trung tam ktth hn don duong,TT KTTH-HN Đơn Dương,KTTH-HN Đơn Dương
25183,trung tam ktth hn duc trong,TT KTTH-HN Đức Trọng,KTTH-HN Đức Trọng
23594,trung tam ktth hn khoai chau,TT KTTH-HN Khoái Châu,KTTH-HN Khoái Châu
25237,trung tam ktth hn lam ha,TT KTTH-HN Lâm Hà,KTTH-HN Lâm Hà
23774,tt ktth hn nam dinh,TT KTTH-HN Nam Định,KTTH-HN Nam Định
23101,trung tam ktth hn thi xa phu tho phuong au co thi xa phu tho,"TT KTTH-HN thị xã Phú Thọ Phường Âu Cơ, thị xã Phú Thọ","KTTH-HN thị xã Phú Thọ Phường Âu Cơ, thị xã Phú Thọ"
23615,trung tam ktth hn tien lu,TT KTTH-HN Tiên Lữ,KTTH-HN Tiên Lữ
24423,trung tam ktth hn tinh,TT KTTH-HN tỉnh,KTTH-HN tỉnh
24953,trung tam ktth hn tinh,TT KTTH-HN tỉnh,KTTH-HN tỉnh
22534,tt ktth hn tinh cao bang,TT KTTH-HN tỉnh Cao Bằng,KTTH-HN tỉnh Cao Bằng
25089,ktth hn tinh khanh hoa,KTTH-HN tỉnh Khánh Hòa,KTTH-HN tỉnh Khánh Hòa
23080,trung tam ktth hn tinh phu tho,TT KTTH-HN tỉnh Phú Thọ,KTTH-HN tỉnh Phú Thọ
24434,trung tam ktth hn tx quang tri,TT KTTH-HN TX Quảng trị,KTTH-HN TX Quảng trị
24442,trung tam ktth hn vinh linh,TT KTTH-HN Vĩnh Linh,KTTH-HN Vĩnh Linh
22664,tt ktth hndn gdtx tinh,TT KTTH-HNDN-GDTX tỉnh,KTTH-HNDN-GDTX tỉnh
19721,Trường cơ Giới GTVT Hà Nội,Trung tâm Kỹ năng thực hành cơ giới đường bộ - Trường CĐN GTVT TW1,CĐN GTVT TW1
20179,CĐ nghề Tôn Đức Thắng,Trường Kỹ thuật nghiệp vụ Tôn Đức Thắng,Kỹ thuật nghiệp vụ Tôn Đức Thắng
29283,Tc nghe ton duc Thang,Trường Kỹ thuật nghiệp vụ Tôn Đức Thắng,Kỹ thuật nghiệp vụ Tôn Đức Thắng
22802,tt ky thuat th hn bac kan truoc 2018,TT Kỹ thuật TH-HN Bắc Kạn,Kỹ thuật TH-HN Bắc Kạn
29520,Trường TT ky thuat Tong hop huong nghiep day nghề _KoTum,TT Kỹ Thuật Tổng Hợp - Hướng Nghiệp Số 3,Kỹ Thuật Tổng Hợp - Hướng Nghiệp Số 3
29189,TTKTTHHN,TT Kỹ thuật Tổng hợp - Hướng nghiệp Tỉnh Phú Yên,Kỹ thuật Tổng hợp - Hướng nghiệp Tỉnh Phú Yên
28357,HCM city industry and trade college,Ký Túc Xá Trường Cao Đẳng Công Thương TP.HCM,Ký Túc Xá Trường CĐ Công Thương TP.HCM
16020,Vietnam Australia International School (VAS),Trường Liên Cấp Việt Úc,Liên Cấp Việt Úc
29645,TH Việt Úc,Trường Liên Cấp Việt Úc,Liên Cấp Việt Úc
28249,Binh chủng hợp thành,Lục quân Quân đội nhân dân Việt Nam,Lục quân Quân đội nhân dân Việt Nam
15672,thpt luong the vinh,Trường Lương Thế Vinh Cơ Sở A,Lương Thế Vinh Cơ Sở A
28674,Trường THCS Lương Thế Vinh,Trường Lương Thế Vinh Cơ Sở A,Lương Thế Vinh Cơ Sở A
28581,Trường Mẫu giáo Bình Minh,Trường Mầm non Bình Minh,Mầm non Bình Minh
29060,Dai hoc ckem chảm phong,Trường mầm non Cự Khê,mầm non Cự Khê
16849,THCS PHÙNG CHÍ KIÊN( junior school PHUNG CHI KIEN),Trường Mầm non GP Academy,Mầm non GP Academy
29522,Trường Mầm Non Hoa Hồng  phu thjen,Trường mầm non Hoa Hồng,mầm non Hoa Hồng
29481,"Trường mầm non Hoa Quỳnh, P.Tân Đinh, Q.1, Tp Hồ Chí Minh",Trường Mầm Non Hoa Quỳnh,Mầm Non Hoa Quỳnh
27613,Trường Mầm Non Phường 8 Quận 10,Trường Mầm Non Phường 8 Quận 10,Mầm Non Phường 8 Quận 10
28583,Cơ sở mầm non Sao Mai Thái Nguyên,Trường Mầm Non Sao Mai,Mầm Non Sao Mai
29652,Trường Mầm non Thạch Đà A,Trường Mầm Non Thạch Đà A,Mầm Non Thạch Đà A
19472,THCS Thị Trấn Đô Lương,Trường Mầm Non Thị Trấn,Mầm Non Thị Trấn
29186,Mầm non Thiên Phước,Trường Mầm Non Thiên Phước,Mầm Non Thiên Phước
29105,Trường mầm non TOM and JERRY,Trường Mầm Non Tư Thục Tom & Jerry,Mầm Non Tư Thục Tom & Jerry
27241,Trường Mẫu giáo SOS - Vinh,Trường Mẫu Giáo Dân Lập SOS,Mẫu Giáo Dân Lập SOS
21171,truong mua tp.hcm,Trường Múa TP.HCM,Múa TP.HCM
19971,Trường Năng Khiếu TDTT Vĩnh Long,Trường Năng khiếu TDTT,Năng khiếu TDTT
19770,Trường Năng Khiếu TDTT Tiền Giang,Trường Năng Khiếu Thể Dục Thể Thao,Năng Khiếu Thể Dục Thể Thao
25020,truong nang khieu the duc the thao,Trường năng khiếu Thể dục Thể thao,năng khiếu Thể dục Thể thao
21739,truong nghe thuat quan doi,Trường Nghệ thuật Quân đội,Nghệ thuật Quân đội
17946,Trường Đại học Hùng Vương,Trung tâm Ngoại ngữ - Tin học HVU,Đai học Ngoại ngữ - Tin học TP.HCM
27828,Trường Đại Học Hùng Vương,TT Ngoại ngữ - Tin học HVU,Đai học Ngoại ngữ - Tin học TP.HCM
28057,Dai hoc Hufit,TT Ngoại ngữ - Tin học Trường Đai học Ngoại ngữ - Tin học TP.HCM,Đai học Ngoại ngữ - Tin học TP.HCM
17693,Trung tâm Ngoại ngữ VMEC - ĐH Hàng Hải VN,Trung Tâm Ngoại Ngữ Đại Học Hàng Hải Việt Nam,ĐH Hàng Hải Việt Nam
27773,HOA NGU GIA HAN,TT Ngoại Ngữ Gia Hân,Ngoại Ngữ Gia Hân
27721,Trường katugakushoin,Trường ngoại ngữ Kyoto,ngoại ngữ Kyoto
29857,London Eye Education Academy,TT Ngoại Ngữ Quốc Tế London Eye,Ngoại Ngữ Quốc Tế London Eye
23330,tt ngoai ngu tin hoc bac giang,TT Ngoại ngữ -Tin học Bắc Giang,Ngoại ngữ -Tin học Bắc Giang
16207,Giang Anh Japanese Language School,Trường Nhật ngữ Giang Anh,Nhật ngữ Giang Anh
15023,Nhật ngữ HINODE,Trung Tâm Nhật Ngữ Hinode - 日乃出日本語センター,Nhật Ngữ Hinode
16923,Trường Nhật ngữ SAKURA,Trung tâm Nhật ngữ Sakura,Nhật ngữ Sakura
17469,Trung Tâm Nhật Ngữ Sakura Đà Nẵng,Trung Tâm Nhật Ngữ Sakura,Nhật Ngữ Sakura
29212,PTDT Noi Tru Pac Nam,Trương PTDT Noi Tru Pac Nam,PT-DTNT Pac Nam
16250,TRUNG HOC CO SO NGHIA THUONG,Trương THCS Nghĩa Thương,THCS Nghĩa Thương
17369,Trường THCS Nghĩa Thương,Trương THCS Nghĩa Thương,THCS Nghĩa Thương
15361,Trường THPT Quảng Xương 3,TRƯỜNG THPT QUẢNG XƯƠNG 3,THPT QUẢNG XƯƠNG 3
17170,Trường THPT Quảng Xương 3,TRƯỜNG THPT QUẢNG XƯƠNG 3,THPT QUẢNG XƯƠNG 3
29875,trung hoc pho thong quang xuong 3,TRƯỜNG Trường THPT QUẢNG XƯƠNG 3,THPT QUẢNG XƯƠNG 3
22172,ph van hoa dh tai chinh marketing,PH Văn Hóa ĐH Tài Chính - Marketing,ĐH Tài Chính - Marketing
25344,phan hieu cdn duong sat phia nam,Phân hiệu CĐN Đường sắt phía Nam,CĐN Đường sắt phía Nam
20451,UD-CK,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum,Phân Hiệu ĐH Đà Nẵng tại Kon Tum
20727,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum,Phân Hiệu ĐH Đà Nẵng tại Kon Tum
27051,Đại học Đà Nẵng - Phân hiệu tại Kon Tum,Phân hiệu Đại học Đà Nẵng tại Kon Tum,Phân hiệu ĐH Đà Nẵng tại Kon Tum
20462,HU-QTC,Phân Hiệu Đại Học Huế tại Quảng Trị,Phân Hiệu ĐH Huế tại Quảng Trị
20738,Phân Hiệu Đại Học Huế tại Quảng Trị,Phân Hiệu Đại Học Huế tại Quảng Trị,Phân Hiệu ĐH Huế tại Quảng Trị
20613,Phân hiệu Đại học Nông Lâm TP. HCM tại Gia Lai,Phân hiệu Đại học Nông Lâm TP.HCM tại Gia Lai,Phân hiệu ĐH Nông Lâm TP.HCM tại Gia Lai
20889,Phân hiệu Đại học Nông Lâm TP. HCM tại Gia Lai,Phân hiệu Đại học Nông Lâm TP.HCM tại Gia Lai,Phân hiệu ĐH Nông Lâm TP.HCM tại Gia Lai
20614,Phân hiệu Đại học Nông Lâm TP. HCM tại Ninh Thuận,Phân hiệu Đại học Nông Lâm TP.HCM tại Ninh Thuận,Phân hiệu ĐH Nông Lâm TP.HCM tại Ninh Thuận
20890,Phân hiệu Đại học Nông Lâm TP. HCM tại Ninh Thuận,Phân hiệu Đại học Nông Lâm TP.HCM tại Ninh Thuận,Phân hiệu ĐH Nông Lâm TP.HCM tại Ninh Thuận
20502,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai,Phân Hiệu ĐH Thái Nguyên Tại Lào Cai
20778,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai,Phân Hiệu Đại Học Thái Nguyên Tại Lào Cai,Phân Hiệu ĐH Thái Nguyên Tại Lào Cai
29476,TRuong dai thanh pho ben tre,PHÂN HIỆU ĐHQG-HCM TẠI TỈNH BẾN TRE,PHÂN HIỆU ĐHQG-HCM TẠI TỈNH BẾN TRE
24765,phan hieu pt dtnt kon plong,Phân hiệu PT DTNT Kon Plong,Phân hiệu PT DTNT Kon Plong
24783,phan hieu pt dtnt tinh tai ia h drai,Phân hiệu PT DTNT Tỉnh tại Ia H'Drai,Phân hiệu PT DTNT Tỉnh tại Ia H'Drai
25154,phan hieu tc van thu luu tru tw,Phân hiệu TC Văn thư lưu trữ TW,Phân hiệu TC Văn thư lưu trữ TW
18365,DH GTVT co so 2,Phân hiệu Trường Đại học GTVT tại Tp. Hồ Chí Minh,Phân hiệu Trường ĐH GTVT tại Tp. Hồ Chí Minh
19073,ĐH GTVT - CS 2,Phân hiệu Trường Đại học GTVT tại Tp. Hồ Chí Minh,Phân hiệu Trường ĐH GTVT tại Tp. Hồ Chí Minh
29498,dai hoc giao thông vânn tải cơ sở 2,Phân hiệu Trường Đại học GTVT tại TP.HCM,Phân hiệu Trường ĐH GTVT tại TP.HCM
16756,Cao Dang Kinh Te Tai Chinh Vinh Long,Phân hiệu trường Đại học Kinh tế Thành phố Hồ Chí Minh tại tỉnh Vĩnh Long,Phân hiệu trường ĐH Kinh tế Thành phố Hồ Chí Minh tại tỉnh Vĩnh Long
28200,Cao dang kinh te vjnh long,Phân hiệu Trường Đại học Kinh tế TP.HCM tại tỉnh Vĩnh Long,Phân hiệu Trường ĐH Kinh tế TP.HCM tại tỉnh Vĩnh Long
28707,Cao Dang Kinh Te Tai Chinh Vinh Long,Phân hiệu Trường Đại học Kinh tế TP.HCM tại tỉnh Vĩnh Long,Phân hiệu Trường ĐH Kinh tế TP.HCM tại tỉnh Vĩnh Long
22076,phan hieu Trường THPT le thi hong gam,Phân hiệu Trường THPT Lê Thị Hồng Gấm,Phân hiệu THPT Lê Thị Hồng Gấm
24744,phan hieu Trường THPT luong the vinh,Phân hiệu Trường THPT Lương Thế Vinh,Phân hiệu THPT Lương Thế Vinh
16986,TRUNG HOC PHO THONG TRA BONG,Trường phổ thông dân tộc bán trú Trung học Cơ sở số 2 Hương Trà,PT-DTNT THCS số 2 Hương Trà
16980,trung hoc pho thong Cho Don,Trường Phổ Thông Dân Tộc Nội Trú Chợ Đồn,PT-DTNT Chợ Đồn
19253,Thpt dan toc noi tru ngoc hoi kon tum,Trường Phổ Thông Dân Tộc Nội Trú Ngọc Hồi,PT-DTNT Ngọc Hồi
20110,trung hoc pho thong dinh hoa,Trường phổ thông dân tộc nội trú THCS Định Hoá,PT-DTNT THCS Định Hoá
